index,index_id,Rev_Date,Date,Store, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Year,Week,sales_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12, Linear Regression , Random Forest Regressor ,Linear_Regression_Root Mean Squared Error,Linear_Regression_R-squared,RF_Root Mean Squared Error,RF_R-squared
77,1-2011-10-28,10/28/2011,10/28/2011,1,"$1,445,249.09 ",0,66.57,3.372,217.6766791,7.866,10,2011,43,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,259211.14,75777.78,-66067.97,-4088.21,-79409.71,262039.56,1470820.50 ,1496601.13 ,38654.71 ,0.96 ,99265.35 ,0.72 
78,1-2011-11-02,11/2/2011,11/2/2011,1,"$1,649,614.93 ",1,36.39,3.022,212.9367046,7.742,11,2011,44,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,259211.14,75777.78,-66067.97,-4088.21,-79409.71,1691912.46 ,1614586.55 ,38654.71 ,0.96 ,99265.35 ,0.72 
79,1-2011-11-03,11/3/2011,11/3/2011,1,"$1,553,191.63 ",0,53.56,3.459,214.1110564,7.742,11,2011,44,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,259211.14,75777.78,-66067.97,-4088.21,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
80,1-2011-11-11,11/11/2011,11/11/2011,1,"$1,594,938.89 ",0,59.11,3.297,217.9980849,7.866,11,2011,45,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,259211.14,75777.78,-66067.97,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
81,1-2011-11-18,11/18/2011,11/18/2011,1,"$1,539,483.70 ",0,62.25,3.308,218.2205088,7.866,11,2011,46,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,259211.14,75777.78,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
82,1-2011-11-25,11/25/2011,11/25/2011,1,"$2,033,320.66 ",1,60.14,3.236,218.4676211,7.866,11,2011,47,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,259211.14,2061334.59 ,1919596.37 ,38654.71 ,0.96 ,99265.35 ,0.72 
83,1-2011-12-08,12/8/2011,12/8/2011,1,"$1,525,147.09 ",0,90.76,3.638,215.6057878,7.962,12,2011,49,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,-285422.6,1453008.16 ,1540169.67 ,38654.71 ,0.96 ,99265.35 ,0.72 
84,1-2011-12-16,12/16/2011,12/16/2011,1,"$1,881,176.67 ",0,51.63,3.159,219.1794533,7.866,12,2011,50,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,-134239.51,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
85,1-2011-12-23,12/23/2011,12/23/2011,1,"$2,270,188.99 ",0,47.96,3.112,219.3577216,7.866,12,2011,51,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,14541.56,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
86,1-2011-12-30,12/30/2011,12/30/2011,1,"$1,497,462.72 ",1,44.55,3.129,219.5359898,7.866,12,2011,52,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,194386.49,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
87,1-2012-01-06,1/6/2012,1/6/2012,1,"$1,624,477.58 ",0,77.95,3.501,221.7472139,7.143,1,2012,1,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,-95422.39,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
88,1-2012-01-13,1/13/2012,1/13/2012,1,"$1,459,601.17 ",0,48.53,3.261,219.8925263,7.348,1,2012,2,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,9036.85,1474067.38 ,1509644.90 ,38654.71 ,0.96 ,99265.35 ,0.72 
89,1-2012-01-20,1/20/2012,1/20/2012,1,"$1,394,393.84 ",0,54.11,3.268,219.9856893,7.348,1,2012,3,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,-57313.69,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
90,1-2012-01-27,1/27/2012,1/27/2012,1,"$1,319,325.59 ",0,54.26,3.29,220.0788523,7.348,1,2012,4,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,204365.84,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
91,1-2012-02-03,2/3/2012,2/3/2012,1,"$1,688,420.76 ",0,60.96,3.63,220.8480454,7.348,2,2012,5,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,-96423.3,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
92,1-2012-02-17,2/17/2012,2/17/2012,1,"$1,819,870.00 ",0,45.32,3.51,220.4257586,7.348,2,2012,7,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,41747.26,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
93,1-2012-02-24,2/24/2012,2/24/2012,1,"$1,539,387.83 ",0,57.25,3.555,220.636902,7.348,2,2012,8,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,-55455.19,1524975.74 ,1542301.25 ,38654.71 ,0.96 ,99265.35 ,0.72 
94,1-2012-03-02,3/2/2012,3/2/2012,1,"$1,636,339.65 ",0,56.55,3.36,220.1720153,7.348,3,2012,9,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,493836.96,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
95,1-2012-03-08,3/8/2012,3/8/2012,1,"$1,631,135.79 ",0,86.11,3.417,221.9498642,6.908,3,2012,10,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,-508173.57,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
96,1-2012-03-16,3/16/2012,3/16/2012,1,"$1,677,472.78 ",0,64.74,3.734,221.2118132,7.348,3,2012,11,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,356029.58,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
97,1-2012-03-23,3/23/2012,3/23/2012,1,"$1,511,068.07 ",0,65.93,3.787,221.2864126,7.348,3,2012,12,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,389012.32,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
98,1-2012-03-30,3/30/2012,3/30/2012,1,"$1,649,604.63 ",0,67.61,3.845,221.3610119,7.348,3,2012,13,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,-772726.27,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
99,1-2012-04-05,4/5/2012,4/5/2012,1,"$1,684,519.99 ",0,75.55,3.749,221.6718,7.143,4,2012,14,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,127014.86,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
100,1-2012-04-13,4/13/2012,4/13/2012,1,"$1,621,031.70 ",0,69.07,3.891,221.5102105,7.143,4,2012,15,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,-164876.41,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
101,1-2012-04-20,4/20/2012,4/20/2012,1,"$1,521,577.87 ",0,66.76,3.877,221.5640737,7.143,4,2012,16,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,-65207.33,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
102,1-2012-04-27,4/27/2012,4/27/2012,1,"$1,468,928.37 ",0,67.23,3.814,221.6179368,7.143,4,2012,17,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,-75068.25,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
103,1-2012-05-10,5/10/2012,5/10/2012,1,"$1,670,785.97 ",0,68.55,3.617,223.1814772,6.573,5,2012,19,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,369095.17,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
104,1-2012-05-18,5/18/2012,5/18/2012,1,"$1,595,901.87 ",0,70.33,3.63,221.742674,7.143,5,2012,20,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,131449.24,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
105,1-2012-05-25,5/25/2012,5/25/2012,1,"$1,555,444.55 ",0,77.22,3.561,221.744944,7.143,5,2012,21,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,-280482.17,1549937.13 ,1537265.05 ,38654.71 ,0.96 ,99265.35 ,0.72 
106,1-2012-06-01,6/1/2012,6/1/2012,1,"$1,550,369.92 ",0,49.01,3.157,219.7142581,7.348,6,2012,22,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,96951.82,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
107,1-2012-06-04,6/4/2012,6/4/2012,1,"$1,899,676.88 ",0,70.43,3.891,221.4356112,7.143,6,2012,23,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,-5203.86,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
108,1-2012-06-07,6/7/2012,6/7/2012,1,"$1,769,854.16 ",0,81.57,3.227,221.8837789,6.908,6,2012,23,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,46336.99,1758952.72 ,1540985.75 ,38654.71 ,0.96 ,99265.35 ,0.72 
109,1-2012-06-15,6/15/2012,6/15/2012,1,"$1,630,607.00 ",0,79.35,3.393,221.7626421,7.143,6,2012,24,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,-166404.71,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
110,1-2012-06-22,6/22/2012,6/22/2012,1,"$1,527,845.81 ",0,78.39,3.346,221.8030211,7.143,6,2012,25,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,138536.56,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
111,1-2012-06-29,6/29/2012,6/29/2012,1,"$1,540,421.49 ",0,84.88,3.286,221.8434,7.143,6,2012,26,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,34915.36,1534587.67 ,1481154.46 ,38654.71 ,0.96 ,99265.35 ,0.72 
112,1-2012-07-09,7/9/2012,7/9/2012,1,"$1,661,767.33 ",1,83.96,3.73,222.4390153,6.908,7,2012,28,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,-63488.29,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
113,1-2012-07-13,7/13/2012,7/13/2012,1,"$1,527,014.04 ",0,77.12,3.256,221.9241579,6.908,7,2012,28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,-99453.83,1510988.47 ,1529181.11 ,38654.71 ,0.96 ,99265.35 ,0.72 
114,1-2012-07-20,7/20/2012,7/20/2012,1,"$1,497,954.76 ",0,80.42,3.311,221.9327267,6.908,7,2012,29,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,-52649.5,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
115,1-2012-07-27,7/27/2012,7/27/2012,1,"$1,439,123.71 ",0,82.66,3.407,221.9412954,6.908,7,2012,30,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,201857.6,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
116,1-2012-08-06,8/6/2012,8/6/2012,1,"$1,697,230.96 ",0,78.3,3.452,221.7494839,7.143,8,2012,32,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,-74884.1,1674247.22 ,1679763.75 ,38654.71 ,0.96 ,99265.35 ,0.72 
117,1-2012-08-17,8/17/2012,8/17/2012,1,"$1,597,868.05 ",0,84.85,3.571,222.0384109,6.908,8,2012,33,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,-40457.32,1579029.62 ,1549324.37 ,38654.71 ,0.96 ,99265.35 ,0.72 
118,1-2012-08-24,8/24/2012,8/24/2012,1,"$1,494,122.38 ",0,77.66,3.62,222.1719457,6.908,8,2012,34,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,-5074.63,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
119,1-2012-08-31,8/31/2012,8/31/2012,1,"$1,582,083.40 ",0,80.49,3.638,222.3054805,6.908,8,2012,35,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,349306.96,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
120,1-2012-09-03,9/3/2012,9/3/2012,1,"$1,675,431.16 ",0,58.76,3.669,221.0591887,7.348,9,2012,36,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,-129822.72,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
121,1-2012-09-14,9/14/2012,9/14/2012,1,"$1,517,428.87 ",0,74.97,3.717,222.5820193,6.908,9,2012,37,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,-139247.16,1519102.24 ,1555926.74 ,38654.71 ,0.96 ,99265.35 ,0.72 
122,1-2012-09-21,9/21/2012,9/21/2012,1,"$1,506,126.06 ",0,69.87,3.721,222.7818386,6.908,9,2012,38,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,-102761.19,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
123,1-2012-09-28,9/28/2012,9/28/2012,1,"$1,437,059.26 ",0,76.08,3.666,222.9816579,6.908,9,2012,39,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,12575.68,1474998.55 ,1483975.77 ,38654.71 ,0.96 ,99265.35 ,0.72 
124,1-2012-10-02,10/2/2012,10/2/2012,1,"$1,802,477.43 ",1,48.02,3.409,220.2651783,7.348,10,2012,40,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,121345.84,1863232.05 ,1855489.88 ,38654.71 ,0.96 ,99265.35 ,0.72 
125,1-2012-10-08,10/8/2012,10/8/2012,1,"$1,592,409.97 ",0,85.05,3.494,221.9584329,6.908,10,2012,41,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,-134753.29,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
126,1-2012-10-19,10/19/2012,10/19/2012,1,"$1,508,068.77 ",0,67.97,3.594,223.4257233,6.573,10,2012,42,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,-29059.28,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
127,1-2012-10-26,10/26/2012,10/26/2012,1,"$1,493,659.74 ",0,69.16,3.506,223.4442513,6.573,10,2012,43,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,-58831.05,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
128,1-2012-11-05,11/5/2012,11/5/2012,1,"$1,611,096.05 ",0,73.77,3.688,221.7256632,7.143,11,2012,45,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,258107.25,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
129,1-2012-12-10,12/10/2012,12/10/2012,1,"$1,573,072.81 ",0,62.99,3.601,223.3812965,6.573,12,2012,50,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,-99362.91,0.00 ,0.00 ,38654.71 ,0.96 ,99265.35 ,0.72 
130,2-2010-02-04,2/4/2010,2/4/2010,2,"$2,066,187.72 ",0,63.27,2.719,210.4798874,8.2,2,2010,5,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,-103745.67,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
131,2-2010-02-07,2/7/2010,2/7/2010,2,"$2,003,940.64 ",0,82.74,2.669,210.8803726,8.099,2,2010,5,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,87961.02,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
132,2-2010-02-19,2/19/2010,2/19/2010,2,"$2,124,451.54 ",0,39.69,2.514,210.9451605,8.324,2,2010,7,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,93347.76,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
133,2-2010-02-26,2/26/2010,2/26/2010,2,"$1,865,097.27 ",0,46.1,2.561,210.9759573,8.324,2,2010,8,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,-158002.29,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
134,2-2010-03-09,3/9/2010,3/9/2010,2,"$1,904,608.09 ",0,81.83,2.577,211.1886931,8.099,3,2010,10,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,-11302.81,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
135,2-2010-03-12,3/12/2010,3/12/2010,2,"$2,015,781.27 ",0,49.33,2.708,211.265543,8.163,3,2010,10,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,-69066.8,2053508.28 ,1925602.69 ,142513.00 ,0.86 ,247294.74 ,0.57 
136,2-2010-03-19,3/19/2010,3/19/2010,2,"$1,946,070.88 ",0,54.52,2.72,210.8733316,8.324,3,2010,11,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,365418.17,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
137,2-2010-03-26,3/26/2010,3/26/2010,2,"$1,750,197.81 ",0,51.26,2.732,210.6766095,8.324,3,2010,12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,-210067.46,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
138,2-2010-04-06,4/6/2010,4/6/2010,2,"$2,102,539.93 ",0,81.81,2.705,210.833616,8.2,4,2010,14,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,-84341.2,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
139,2-2010-04-16,4/16/2010,4/16/2010,2,"$1,874,957.94 ",0,68.07,2.808,210.1495463,8.2,4,2010,15,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,-14409.03,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
140,2-2010-04-23,4/23/2010,4/23/2010,2,"$1,821,990.93 ",0,65.11,2.795,210.1000648,8.2,4,2010,16,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,117436.31,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
141,2-2010-04-30,4/30/2010,4/30/2010,2,"$1,802,450.29 ",0,66.98,2.78,210.0505833,8.2,4,2010,17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,-38023.24,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
142,2-2010-05-02,5/2/2010,5/2/2010,2,"$2,136,989.46 ",0,40.19,2.572,210.7526053,8.324,5,2010,17,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,238747.29,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
143,2-2010-05-03,5/3/2010,5/3/2010,2,"$1,991,013.13 ",0,47.17,2.625,211.0067542,8.324,5,2010,18,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,-62247.08,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
144,2-2010-05-11,5/11/2010,5/11/2010,2,"$1,939,061.41 ",0,57.85,2.689,211.6135053,8.163,5,2010,19,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,120510.9,1951339.44 ,1841159.14 ,142513.00 ,0.86 ,247294.74 ,0.57 
145,2-2010-05-14,5/14/2010,5/14/2010,2,"$1,880,752.36 ",0,73.31,2.854,209.9984585,8.2,5,2010,19,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,-259354.27,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
146,2-2010-05-21,5/21/2010,5/21/2010,2,"$1,896,937.10 ",0,74.83,2.826,210.2768443,8.2,5,2010,20,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,39510.82,1891295.90 ,1864372.96 ,142513.00 ,0.86 ,247294.74 ,0.57 
147,2-2010-05-28,5/28/2010,5/28/2010,2,"$1,957,113.89 ",0,81.13,2.759,210.5552301,8.2,5,2010,21,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,111173.18,1915710.82 ,1948500.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
148,2-2010-06-08,6/8/2010,6/8/2010,2,"$1,991,909.98 ",0,89.53,2.627,211.1608049,8.099,6,2010,23,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,-69710.39,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
149,2-2010-06-18,6/18/2010,6/18/2010,2,"$2,001,636.96 ",0,85.81,2.637,211.1096543,8.2,6,2010,24,9726.98,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,-195873.07,1945686.95 ,1901104.87 ,142513.00 ,0.86 ,247294.74 ,0.57 
150,2-2010-06-25,6/25/2010,6/25/2010,2,"$1,939,927.09 ",0,86.26,2.653,210.9950134,8.2,6,2010,25,-61709.87,9726.98,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,352342.12,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
151,2-2010-07-05,7/5/2010,7/5/2010,2,"$2,042,581.71 ",0,71.28,2.835,210.0011018,8.2,7,2010,27,102654.62,-61709.87,9726.98,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,-227581.99,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
152,2-2010-07-16,7/16/2010,7/16/2010,2,"$1,845,879.79 ",0,85.32,2.623,210.7577954,8.099,7,2010,28,-196701.92,102654.62,-61709.87,9726.98,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,-52967.01,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
153,2-2010-07-23,7/23/2010,7/23/2010,2,"$1,781,717.71 ",0,87.66,2.608,210.8921319,8.099,7,2010,29,-64162.08,-196701.92,102654.62,-61709.87,9726.98,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,-19540.64,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
154,2-2010-07-30,7/30/2010,7/30/2010,2,"$1,804,246.16 ",0,83.49,2.64,211.0264684,8.099,7,2010,30,22528.45,-64162.08,-196701.92,102654.62,-61709.87,9726.98,34796.09,60176.79,16184.74,-58309.05,-51951.72,-145976.33,334539.17,0.00 ,0.00 ,142513.00 ,0.86 ,247294.74 ,0.57 
